RecordID,@received,EndTime,ResourceType,ProbeName,Raw_SiteName,Host_description,Host,ResourceGroup,OIM_SiteName,SuccessfulMatch
login01.osgconnect.net:491045.873,2017-02-08T01:13:35.098Z,2017-02-08T01:07:12Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e349.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3245072.110,2017-02-04T10:12:10.265Z,2017-02-04T10:09:20Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e266.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3245072.112,2017-02-04T10:12:10.265Z,2017-02-04T10:09:16Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g27n22.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:4156352.197,2017-02-07T23:47:38.865Z,2017-02-07T23:35:53Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e397.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3245072.114,2017-02-04T10:12:10.265Z,2017-02-04T10:09:30Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e102.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3848689.2925,2017-02-05T01:07:42.931Z,2017-02-05T00:53:00Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e122.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3245072.119,2017-02-04T10:12:10.266Z,2017-02-04T10:08:28Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g20n02.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1178995.1916,2017-02-08T03:46:14.772Z,2017-02-08T03:31:00Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e394.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:25903.100,2017-02-07T23:53:20.346Z,2017-02-07T23:35:01Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node131.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login03.hep.wisc.edu:3914117.535,2017-02-04T10:39:12.925Z,2017-02-04T10:30:03Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,g20n02.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:90237.23,2017-02-08T04:58:11.438Z,2017-02-08T04:34:26Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,rad-6.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:90237.21,2017-02-08T04:58:11.432Z,2017-02-08T04:36:38Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-6.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:90237.26,2017-02-08T04:58:11.438Z,2017-02-08T04:45:32Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,rad-5.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login03.hep.wisc.edu:3914117.530,2017-02-04T10:39:12.923Z,2017-02-04T10:26:42Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,g18n01.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:357335.1048,2017-02-08T00:53:00.365Z,2017-02-08T00:46:21Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e349.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:90237.28,2017-02-08T04:58:11.439Z,2017-02-08T04:38:52Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-34.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:122954.88,2017-02-08T00:21:55.418Z,2017-02-08T00:12:04Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-41.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:2152277.133,2017-02-04T13:24:31.395Z,2017-02-04T13:19:33Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e277.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3960503.216,2017-02-04T15:47:57.219Z,2017-02-04T15:35:38Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g24n01.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:231403.796,2017-02-08T00:37:23.160Z,2017-02-08T00:34:02Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e232.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2968324.277,2017-02-07T16:59:55.390Z,2017-02-07T16:39:02Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,NPX,node102.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:2721216.3078,2017-02-04T21:26:47.431Z,2017-02-04T21:02:19Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e002.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
duke-login.osgconnect.net:425609.84,2017-02-04T00:16:35.135Z,2017-02-04T00:06:07Z,Payload,condor:login.duke.ci-connect.net,DukeConnect,GLOW,g19n19.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2975867.920,2017-02-07T14:02:02.811Z,2017-02-07T13:45:17Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,NPX,c8-13.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:2092922.1511,2017-02-04T23:58:22.783Z,2017-02-04T23:55:41Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g28n24.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.1963,2017-02-04T10:32:55.540Z,2017-02-04T10:10:18Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e428.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:30900.178,2017-02-07T17:41:59.187Z,2017-02-07T17:23:51Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-7.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:85692.589,2017-02-05T04:07:25.780Z,2017-02-05T03:56:42Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-41.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login05.hep.wisc.edu:3327020.1966,2017-02-04T10:32:55.540Z,2017-02-04T10:14:51Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e427.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.1969,2017-02-04T10:32:55.540Z,2017-02-04T10:16:12Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e049.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:4044077.5490,2017-02-07T23:35:02.808Z,2017-02-07T23:26:43Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,gtx-27.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login06.hep.wisc.edu:2672561.1464,2017-02-04T10:42:14.203Z,2017-02-04T10:33:36Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,atlas67.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1229848.1176,2017-02-08T03:54:30.387Z,2017-02-08T03:49:19Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e405.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.344,2017-02-04T10:41:26.982Z,2017-02-04T10:32:14Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e339.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3768147.1177,2017-02-07T17:43:29.438Z,2017-02-07T17:27:35Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,NPX,node021.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:2469859.1156,2017-02-07T17:03:04.811Z,2017-02-07T16:44:54Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,gtx-25.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:43779.497,2017-02-07T04:51:47.695Z,2017-02-07T04:44:01Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-3.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:2889814.320,2017-02-05T03:40:25.372Z,2017-02-05T03:39:03Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,c088.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2630325.407,2017-02-05T03:26:56.461Z,2017-02-05T03:13:20Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e421.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
csiu.grid.iu.edu:921791.69,2017-02-04T18:03:43.818Z,2017-02-04T18:02:14Z,Payload,condor:csiu.grid.iu.edu,IU-CSIU,GLOW,e248.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:108602.956,2017-02-04T04:12:38.092Z,2017-02-04T03:55:14Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-3.chtc.wisc.edu (primary) ,,,Failure
login01.osgconnect.net:2787702.1518,2017-02-04T00:59:10.492Z,2017-02-04T00:35:12Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e431.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
fifebatch2.fnal.gov:2617037.71,2017-02-05T02:33:32.085Z,2017-02-05T02:30:06Z,Payload,condor:fifebatch2.fnal.gov,FIFEBATCH2,GLOW,e274.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3914117.823,2017-02-04T10:39:23.881Z,2017-02-04T10:27:51Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e138.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:90237.569,2017-02-08T04:56:55.274Z,2017-02-08T04:48:10Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-17.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login03.hep.wisc.edu:3914117.825,2017-02-04T10:39:23.882Z,2017-02-04T10:31:18Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e425.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3914117.824,2017-02-04T10:39:23.881Z,2017-02-04T10:30:29Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e341.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3914117.828,2017-02-04T10:39:23.882Z,2017-02-04T10:26:45Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e446.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1460205.373,2017-02-08T04:58:00.320Z,2017-02-08T04:40:40Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,c9-11.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:90237.564,2017-02-08T04:56:55.271Z,2017-02-08T04:34:27Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-17.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:4040743.377,2017-02-04T22:01:50.054Z,2017-02-04T21:57:37Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g18n21.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:15107.119,2017-02-07T04:39:08.948Z,2017-02-07T04:30:04Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-22.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:24655.53,2017-02-07T23:28:32.046Z,2017-02-07T23:22:43Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node047.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:302890.83,2017-02-04T07:23:10.350Z,2017-02-04T07:11:16Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,g19n05.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:22134.28,2017-02-07T07:34:13.397Z,2017-02-07T07:30:32Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c8-2.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:3246760.75,2017-02-04T16:14:02.053Z,2017-02-04T15:57:53Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e460.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:2506887.109,2017-02-07T17:07:48.105Z,2017-02-07T17:04:07Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node090.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:1965214.8336,2017-02-04T00:56:55.492Z,2017-02-04T00:44:21Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e089.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:108602.1183,2017-02-04T04:12:37.945Z,2017-02-04T04:00:06Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-1.chtc.wisc.edu (primary) ,,,Failure
login06.hep.wisc.edu:2594925.246,2017-02-04T10:31:23.383Z,2017-02-04T10:24:57Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e377.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:4044077.4558,2017-02-07T23:34:42.825Z,2017-02-07T23:23:50Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,c9-9.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:1229848.2145,2017-02-08T03:54:45.469Z,2017-02-08T03:49:43Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,c9-8.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:6811.27,2017-02-08T02:04:54.480Z,2017-02-08T01:50:55Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-11.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-1.icecube.wisc.edu:21882.83,2017-02-08T03:20:31.287Z,2017-02-08T03:15:00Z,Payload,condor:sub-1.icecube.wisc.edu,WIPAC,xsede-osg,e394.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:25709.275,2017-02-04T09:58:35.505Z,2017-02-04T09:48:00Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node096.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:2248664.1285,2017-02-07T16:30:56.384Z,2017-02-07T16:27:56Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,NPX,node114.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:115217.43,2017-02-05T04:28:19.551Z,2017-02-05T04:07:45Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-33.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login02.osgconnect.net:2612773.527,2017-02-08T05:01:09.707Z,2017-02-08T04:42:11Z,Payload,condor:login02.osgconnect.net,OSG-Connect,NPX,node087.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:28109.46,2017-02-04T18:57:53.134Z,2017-02-04T18:46:27Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node122.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:20236.161,2017-02-04T14:42:06.837Z,2017-02-04T14:22:15Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c8-17.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:19846.43,2017-02-08T01:51:22.333Z,2017-02-08T01:49:41Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-4.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login05.hep.wisc.edu:3327020.706,2017-02-04T10:31:37.549Z,2017-02-04T10:18:14Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g18n01.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.1300,2017-02-04T10:42:07.045Z,2017-02-04T10:32:58Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e098.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:8749.515,2017-02-07T07:59:24.675Z,2017-02-07T07:36:38Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c8-2.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:8749.512,2017-02-07T07:59:24.674Z,2017-02-07T07:57:07Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-8.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
duke-login.osgconnect.net:425609.3,2017-02-04T00:16:33.576Z,2017-02-04T00:10:24Z,Payload,condor:login.duke.ci-connect.net,DukeConnect,GLOW,g19n17.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:15107.98,2017-02-07T04:39:09.054Z,2017-02-07T04:30:04Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-3.chtc.wisc.edu (primary) ,,,Failure
login01.osgconnect.net:4101377.2282,2017-02-04T05:52:25.470Z,2017-02-04T05:42:12Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,g19n28.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:15107.96,2017-02-07T04:39:09.052Z,2017-02-07T04:30:04Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-38.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:15107.97,2017-02-07T04:39:09.053Z,2017-02-07T04:30:04Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-4.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:6971.48,2017-02-08T01:11:56.147Z,2017-02-08T00:54:03Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-11.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:6971.43,2017-02-08T01:11:56.144Z,2017-02-08T00:59:35Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,gtx-33.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:6971.40,2017-02-08T01:11:56.142Z,2017-02-08T00:55:55Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-11.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:1866438.1162,2017-02-04T23:37:36.620Z,2017-02-04T23:36:07Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e151.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2277551.2149,2017-02-04T21:03:45.806Z,2017-02-04T20:53:26Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e253.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:2677049.26,2017-02-04T13:20:11.366Z,2017-02-04T13:18:22Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,e364.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1396912.1126,2017-02-08T04:39:43.734Z,2017-02-08T04:27:51Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,burnin-4.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:26410.312,2017-02-08T00:29:35.723Z,2017-02-08T00:09:03Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e382.chtc.wisc.edu (primary) ,,CHTC,Success
login03.hep.wisc.edu:3914117.1261,2017-02-04T10:41:24.909Z,2017-02-04T10:28:11Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,g26n23.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:3076544.405,2017-02-04T01:17:50.048Z,2017-02-04T01:16:52Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e140.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:48151.1,2017-02-07T07:25:17.474Z,2017-02-07T07:12:08Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-6.chtc.wisc.edu (primary) ,,,Failure
sub-simprod-2.icecube.wisc.edu:37227.73,2017-02-07T07:10:03.389Z,2017-02-07T06:48:59Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,rad-8.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login03.hep.wisc.edu:3914117.1264,2017-02-04T10:41:24.910Z,2017-02-04T10:26:35Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e392.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1965214.4902,2017-02-04T00:55:27.744Z,2017-02-04T00:51:44Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g19n26.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3830658.468,2017-02-04T10:25:17.730Z,2017-02-04T10:24:00Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,g28n17.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1460205.3196,2017-02-08T04:58:34.468Z,2017-02-08T04:39:43Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node077.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:14988.20,2017-02-07T21:29:46.865Z,2017-02-07T21:28:08Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e173.chtc.wisc.edu (primary) ,,CHTC,Success
sub-simprod-2.icecube.wisc.edu:42109.4,2017-02-07T13:34:11.382Z,2017-02-07T13:28:02Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-26.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:14988.27,2017-02-07T21:29:46.873Z,2017-02-07T21:29:17Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e435.chtc.wisc.edu (primary) ,,CHTC,Success
sub-simprod-2.icecube.wisc.edu:42109.6,2017-02-07T13:34:11.384Z,2017-02-07T13:28:02Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-27.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login05.hep.wisc.edu:3327020.1429,2017-02-04T10:33:06.610Z,2017-02-04T10:18:48Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g26n23.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1229848.1209,2017-02-08T03:54:27.114Z,2017-02-08T03:51:11Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,burnin-4.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login02.osgconnect.net:385135.226,2017-02-07T14:42:08.088Z,2017-02-07T14:32:47Z,Payload,condor:login02.osgconnect.net,OSG-Connect,NPX,gtx-5.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login02.osgconnect.net:385135.224,2017-02-07T14:42:08.086Z,2017-02-07T14:32:47Z,Payload,condor:login02.osgconnect.net,OSG-Connect,NPX,node090.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:2324219.762,2017-02-07T13:27:23.856Z,2017-02-07T13:26:08Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,NPX,node110.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:3556152.820,2017-02-04T08:35:49.316Z,2017-02-04T08:33:06Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g22n11.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:3608419.2332,2017-02-07T04:47:09.806Z,2017-02-07T04:23:53Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e305.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
csiu.grid.iu.edu:3375132.1459,2017-02-07T04:43:57.872Z,2017-02-07T04:30:57Z,Payload,condor:csiu.grid.iu.edu,IU-CSIU,GLOW,e046.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3582034.378,2017-02-05T04:05:07.119Z,2017-02-05T03:59:35Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e382.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:27500.182,2017-02-08T02:23:08.711Z,2017-02-08T02:11:09Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c8-19.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login02.osgconnect.net:1686336.33,2017-02-07T23:44:08.105Z,2017-02-07T23:33:21Z,Payload,condor:login02.osgconnect.net,OSG-Connect,NPX,node029.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:2595133.1729,2017-02-04T17:00:45.844Z,2017-02-04T16:47:54Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e036.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:27500.187,2017-02-08T02:23:08.712Z,2017-02-08T02:17:26Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-5.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
