#RecordID,ResourceType,ProbeName,Raw_SiteName,Host_description,Host,ResourceGroup,OIM_SiteName,SuccessfulMatch#
submit-5.chtc.wisc.edu:3259475.2790,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e190.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:684946.6002,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e309.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1019178.951,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e392.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2821033.7897,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e428.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1019178.481,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e329.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:813068.1147,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e089.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2890654.465,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e307.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1319678.9280,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e407.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:742187.3968,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e381.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3686816.3120,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e317.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2298551.1037,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e273.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1188136.7820,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,roy-exec-1.discovery.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:802384.425,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e378.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1841,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e227.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.2833,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e335.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1511,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c029.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1845,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e440.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.2837,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,aci-330.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1514,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e370.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1849,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,pc-c220m4-r01-09.wisc.cloudlab.us (primary) ,,,Failure
submit-3.chtc.wisc.edu:886433.5542,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e427.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1519,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e387.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1518,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e191.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1036262.40,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e344.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:813068.1720,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e346.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:742187.512,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e286.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3504335.1754,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e357.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:3254157.131,Payload,condor:login06.hep.wisc.edu,GLOW,g26n19.hep.wisc.edu,g26n19.hep.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.5779,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e236.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2627136.423,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e395.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3686816.2838,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e424.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2511909.462,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e395.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2091895.4241,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e355.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2821033.15670,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,c015.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1036262.2439,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e382.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2890654.208,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e272.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2890654.206,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e282.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2317233.6101,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,atlas11.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:778209.321,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,c220g1-030605.wisc.cloudlab.us (primary) ,,,Failure
submit-5.chtc.wisc.edu:2890654.202,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e393.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2890654.200,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e287.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1752515.6604,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e289.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:900221.1058,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e275.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.2966,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,mem1.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1049451.423,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e386.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1893469.9974,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e285.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2577642.1279,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c220g2-011004.wisc.cloudlab.us (primary) ,,,Failure
fifebatch1.fnal.gov:1660938.97,Payload,condor:fifebatch1.fnal.gov,FIFEBATCH1,GLOW,e361.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1320520.3420,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e429.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:103963.1725,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e427.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3359827.318,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,pc-c220m4-r01-16.wisc.cloudlab.us (primary) ,,,Failure
submit-3.chtc.wisc.edu:778209.189,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,c220g1-030605.wisc.cloudlab.us (primary) ,,,Failure
sugar-dev2.phy.syr.edu:103963.6063,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e402.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1775109.6571,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e283.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1775109.9781,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e383.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2539460.441,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e373.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2539460.445,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e413.chtc.wisc.edu (primary) ,,,Failure
xd-login.opensciencegrid.org:3518835.476,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e455.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:742187.1236,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,atlas21.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3504335.4879,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e433.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3259475.885,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,pc-c220m4-r04-07.wisc.cloudlab.us (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1966886.5268,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e428.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1320520.5644,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e028.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1688390.269,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e099.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3359827.310,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c220g1-030618.wisc.cloudlab.us (primary) ,,,Failure
submit-5.chtc.wisc.edu:2479803.737,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e148.chtc.wisc.edu (primary) ,,,Failure
fifebatch1.fnal.gov:2316579.332,Payload,condor:fifebatch1.fnal.gov,FIFEBATCH1,GLOW,e392.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2602299.318,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e417.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2901081.8,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e295.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:27541.121,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e280.chtc.wisc.edu,e280.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2901081.6,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e355.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2901081.5,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e085.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:103963.8579,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e098.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2683153.299,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e295.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3916508.6832,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e097.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3383758.3550,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e441.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:990878.610,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,mir-exec-01.discovery.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3383758.3886,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e402.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:103963.7621,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e439.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:907172.151,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e013.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2498102.170,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e072.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:4113732.2451,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e127.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2464874.1596,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e277.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:742187.2767,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,pc-c220m4-r04-10.wisc.cloudlab.us (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.5249,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e437.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:684946.12645,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e373.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.504,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e101.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2901081.234,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e326.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:900221.1158,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,mem1.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:18134.72,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e407.chtc.wisc.edu,e407.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3730514.7091,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,spalding11.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:4113732.10644,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e102.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:4291.606,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e295.chtc.wisc.edu,e295.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1069036.345,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e292.chtc.wisc.edu (primary) ,,,Failure
fifebatch1.fnal.gov:2495397.2289,Payload,condor:fifebatch1.fnal.gov,FIFEBATCH1,GLOW,e274.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1319678.10431,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e429.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.5845,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,spalding11.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.5510,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e324.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.5511,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,c073.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2573224.70,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c220g2-010612.wisc.cloudlab.us (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3504335.5518,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e295.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3730514.4616,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e300.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:944331.1700,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e001.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:10771.297,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e442.chtc.wisc.edu,e442.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1775109.23604,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e393.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:944331.837,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,opt-a016.discovery.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1082951.1817,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e400.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2991464.4732,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e108.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:852805.119,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,spalding11.chtc.wisc.edu (primary) ,,,Failure
xd-login.opensciencegrid.org:2181672.1163,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e145.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1367666.14649,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e331.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3686816.5564,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,atlas62.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1367666.14644,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e455.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2127333.5969,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e021.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:667790.2615,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e452.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3383758.7250,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e338.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1019178.177,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e329.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1069036.2644,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,wid-001.discovery.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1069036.2645,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e264.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2505054.480,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c220g2-011026.wisc.cloudlab.us (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1106188.9060,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e263.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1069036.684,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,spalding05.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:482927.383,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e365.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1004003.1029,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e340.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2573224.194,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e407.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1188136.8927,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e369.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1775109.19167,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e437.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2175383.6475,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e146.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.2054,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e377.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.2053,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e416.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:742187.2355,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e275.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1004003.384,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e344.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1004003.381,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e335.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:960507.60,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,aci-306.chtc.wisc.edu (primary) ,,,Failure
fifebatch1.fnal.gov:2091815.1125,Payload,condor:fifebatch1.fnal.gov,FIFEBATCH1,GLOW,e389.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2127333.1053,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e404.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.3261,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e308.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:886433.4643,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e280.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2175383.8048,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e280.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1367666.19613,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e266.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2890654.390,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e366.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:742187.1950,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e133.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3504335.4649,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e392.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2821033.12450,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e343.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1319678.12226,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e286.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2586178.158,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e392.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1113379.1585,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e354.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1679,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e379.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1672,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,aci-092.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1671,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e349.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1113379.47,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e152.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3686816.6989,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e273.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:921674.212,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e316.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1004003.1689,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e365.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1319678.11597,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e353.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
